DateTime,Temperature,Humidity,Label
2023-10-21 14:00:00,27.2,49.1,0
2023-10-21 15:00:00,15.8,74.3,1
2023-10-21 16:00:00,24.2,24.5,0
2023-10-21 17:00:00,24.3,61.6,1
2023-10-21 18:00:00,23.9,37.3,0
2023-10-21 19:00:00,25.4,11.1,0
2023-10-21 20:00:00,25.0,76.2,1
2023-10-21 21:00:00,15.5,64.5,1
2023-10-21 22:00:00,19.3,75.1,1
2023-10-21 23:00:00,16.8,19.9,0
2023-10-22 00:00:00,27.4,59.4,0
2023-10-22 01:00:00,22.9,53.3,0
2023-10-22 02:00:00,18.8,77.1,1
2023-10-22 03:00:00,15.8,70.2,1
2023-10-22 04:00:00,19.1,64.3,1
2023-10-22 05:00:00,16.4,66.4,1
2023-10-22 06:00:00,22.2,23.1,0
2023-10-22 07:00:00,20.6,19.1,0
2023-10-22 08:00:00,29.7,77.5,1
2023-10-22 09:00:00,25.6,12.8,0
2023-10-22 10:00:00,28.1,77.8,1
2023-10-22 11:00:00,23.8,72.3,1
2023-10-22 12:00:00,19.5,21.5,0
2023-10-22 13:00:00,22.3,44.2,0
2023-10-22 14:00:00,15.3,36.0,0
2023-10-22 15:00:00,20.2,31.1,0
2023-10-22 16:00:00,16.2,25.5,0
2023-10-22 17:00:00,27.9,10.9,0
2023-10-22 18:00:00,24.5,52.2,0
2023-10-22 19:00:00,17.8,77.5,1
2023-10-22 20:00:00,27.6,52.4,0
2023-10-22 21:00:00,20.4,53.4,0
2023-10-22 22:00:00,23.1,74.7,1
2023-10-22 23:00:00,16.8,32.8,0
2023-10-23 00:00:00,21.2,69.2,1
2023-10-23 01:00:00,15.7,11.5,0
2023-10-23 02:00:00,22.7,27.7,0
2023-10-23 03:00:00,23.2,15.9,0
2023-10-23 04:00:00,23.2,76.4,1
2023-10-23 05:00:00,18.1,31.0,0
2023-10-23 06:00:00,27.4,28.0,0
2023-10-23 07:00:00,25.1,69.9,1
2023-10-23 08:00:00,22.9,30.4,0
2023-10-23 09:00:00,17.5,29.3,0
2023-10-23 10:00:00,16.1,77.2,1
2023-10-23 11:00:00,28.5,19.6,1
2023-10-23 12:00:00,18.8,59.1,0
2023-10-23 13:00:00,16.7,15.4,0
2023-10-23 14:00:00,20.6,20.7,0
2023-10-23 15:00:00,19.6,48.7,0
2023-10-23 16:00:00,15.9,47.1,0
2023-10-23 17:00:00,22.0,42.9,0
2023-10-23 18:00:00,18.4,65.6,1
2023-10-23 19:00:00,19.0,77.0,1
2023-10-23 20:00:00,21.3,26.0,0
2023-10-23 21:00:00,17.3,71.3,1
2023-10-23 22:00:00,15.1,21.5,0
2023-10-23 23:00:00,19.4,73.1,1
2023-10-24 00:00:00,29.1,13.5,1
2023-10-24 01:00:00,19.3,65.7,1
2023-10-24 02:00:00,29.1,69.9,1
2023-10-24 03:00:00,28.8,78.5,1
2023-10-24 04:00:00,23.8,45.0,0
2023-10-24 05:00:00,29.8,26.9,1
2023-10-24 06:00:00,15.5,42.3,0
2023-10-24 07:00:00,23.3,61.9,1
2023-10-24 08:00:00,21.7,34.7,0
2023-10-24 09:00:00,21.1,15.3,0
2023-10-24 10:00:00,21.6,77.8,1
2023-10-24 11:00:00,21.5,70.3,1
2023-10-24 12:00:00,29.0,21.8,1
2023-10-24 13:00:00,27.4,45.6,0
2023-10-24 14:00:00,19.2,72.3,1
2023-10-24 15:00:00,29.3,51.6,1
2023-10-24 16:00:00,15.5,47.4,0
2023-10-24 17:00:00,28.5,61.6,1
2023-10-24 18:00:00,23.9,33.4,0
2023-10-24 19:00:00,29.3,42.1,1
2023-10-24 20:00:00,29.1,43.9,1
2023-10-24 21:00:00,27.2,14.6,0
2023-10-24 22:00:00,27.6,34.5,0
2023-10-24 23:00:00,29.3,55.5,1
2023-10-25 00:00:00,29.5,40.0,1
2023-10-25 01:00:00,16.6,45.3,0
2023-10-25 02:00:00,18.6,20.3,0
2023-10-25 03:00:00,24.7,58.1,0
2023-10-25 04:00:00,27.3,43.3,0
2023-10-25 05:00:00,16.5,24.9,0
2023-10-25 06:00:00,25.8,27.1,0
2023-10-25 07:00:00,24.7,71.7,1
2023-10-25 08:00:00,29.9,34.9,1
2023-10-25 09:00:00,29.8,14.9,1
2023-10-25 10:00:00,20.2,50.3,0
2023-10-25 11:00:00,27.5,23.6,0
2023-10-25 12:00:00,29.4,38.8,1
2023-10-25 13:00:00,26.3,67.6,1
2023-10-25 14:00:00,16.0,45.1,0
2023-10-25 15:00:00,22.1,50.5,0
2023-10-25 16:00:00,29.3,38.6,1
2023-10-25 17:00:00,17.4,18.5,0
2023-10-25 18:00:00,28.3,32.8,1
2023-10-25 19:00:00,19.9,27.6,0
2023-10-25 20:00:00,15.4,59.4,0
2023-10-25 21:00:00,19.8,38.3,0
2023-10-25 22:00:00,26.4,25.0,0
2023-10-25 23:00:00,15.5,38.8,0
2023-10-26 00:00:00,21.8,16.8,0
2023-10-26 01:00:00,27.8,15.9,0
2023-10-26 02:00:00,28.7,64.3,1
2023-10-26 03:00:00,25.9,36.2,0
2023-10-26 04:00:00,28.8,62.0,1
2023-10-26 05:00:00,23.4,59.4,0
2023-10-26 06:00:00,17.9,60.1,1
2023-10-26 07:00:00,23.1,10.3,0
2023-10-26 08:00:00,17.5,30.7,0
2023-10-26 09:00:00,29.9,33.0,1
2023-10-26 10:00:00,25.2,55.9,0
2023-10-26 11:00:00,15.5,44.9,0
2023-10-26 12:00:00,18.1,49.0,0
2023-10-26 13:00:00,27.2,28.5,0
2023-10-26 14:00:00,20.8,64.9,1
2023-10-26 15:00:00,16.5,71.9,1
2023-10-26 16:00:00,20.0,54.2,0
2023-10-26 17:00:00,21.4,20.8,0
2023-10-26 18:00:00,15.5,67.5,1
2023-10-26 19:00:00,19.1,38.7,0
2023-10-26 20:00:00,25.4,58.7,0
2023-10-26 21:00:00,29.0,20.0,1
2023-10-26 22:00:00,27.4,71.8,1
2023-10-26 23:00:00,25.4,56.9,0
2023-10-27 00:00:00,23.5,17.8,0
2023-10-27 01:00:00,27.4,69.6,1
2023-10-27 02:00:00,20.3,34.2,0
2023-10-27 03:00:00,23.5,46.5,0
2023-10-27 04:00:00,17.4,59.1,0
2023-10-27 05:00:00,21.8,74.9,1
2023-10-27 06:00:00,24.3,19.0,0
2023-10-27 07:00:00,27.1,25.2,0
2023-10-27 08:00:00,29.7,58.3,1
2023-10-27 09:00:00,22.6,60.9,1
2023-10-27 10:00:00,22.0,76.7,1
2023-10-27 11:00:00,19.0,70.2,1
2023-10-27 12:00:00,18.5,70.8,1
2023-10-27 13:00:00,26.2,21.0,0
2023-10-27 14:00:00,17.3,12.0,0
2023-10-27 15:00:00,16.7,65.7,1
2023-10-27 16:00:00,27.9,48.4,0
2023-10-27 17:00:00,21.3,21.9,0
2023-10-27 18:00:00,28.6,23.0,1
2023-10-27 19:00:00,23.7,53.9,0
2023-10-27 20:00:00,27.4,52.5,0
2023-10-27 21:00:00,18.5,10.7,0
2023-10-27 22:00:00,18.4,55.2,0
2023-10-27 23:00:00,21.4,66.9,1
2023-10-28 00:00:00,18.2,50.9,0
2023-10-28 01:00:00,19.5,63.9,1
2023-10-28 02:00:00,27.0,64.9,1
2023-10-28 03:00:00,26.3,77.7,1
2023-10-28 04:00:00,15.6,21.5,0
2023-10-28 05:00:00,29.3,25.9,1
2023-10-28 06:00:00,15.9,43.2,0
2023-10-28 07:00:00,16.4,72.0,1
2023-10-28 08:00:00,25.7,53.7,0
2023-10-28 09:00:00,23.2,41.4,0
2023-10-28 10:00:00,17.8,44.9,0
2023-10-28 11:00:00,21.2,78.6,1
2023-10-28 12:00:00,19.4,17.8,0
2023-10-28 13:00:00,21.4,59.1,0
2023-10-28 14:00:00,18.9,20.9,0
2023-10-28 15:00:00,16.2,78.3,1
2023-10-28 16:00:00,29.4,16.0,1
2023-10-28 17:00:00,27.6,62.2,1
2023-10-28 18:00:00,29.4,45.4,1
2023-10-28 19:00:00,26.2,19.3,0
2023-10-28 20:00:00,26.0,10.1,0
2023-10-28 21:00:00,27.1,52.5,0
2023-10-28 22:00:00,22.8,70.2,1
2023-10-28 23:00:00,24.1,72.4,1
2023-10-29 00:00:00,23.7,67.1,1
2023-10-29 01:00:00,19.0,20.5,0
2023-10-29 02:00:00,17.8,48.7,0
2023-10-29 03:00:00,29.8,34.7,1
2023-10-29 04:00:00,21.7,66.0,1
2023-10-29 05:00:00,27.2,54.0,0
2023-10-29 06:00:00,29.2,66.8,1
2023-10-29 07:00:00,20.8,30.0,0
2023-10-29 08:00:00,28.2,56.4,1
2023-10-29 09:00:00,26.2,28.8,0
2023-10-29 10:00:00,17.8,37.9,0
2023-10-29 11:00:00,24.2,50.7,0
2023-10-29 12:00:00,17.6,17.9,0
2023-10-29 13:00:00,28.5,40.7,1
2023-10-29 14:00:00,23.8,73.4,1
2023-10-29 15:00:00,18.5,27.2,0
2023-10-29 16:00:00,24.2,36.1,0
2023-10-29 17:00:00,17.0,60.6,1
2023-10-29 18:00:00,20.1,11.8,0
2023-10-29 19:00:00,29.2,76.5,1
2023-10-29 20:00:00,27.5,32.5,0
2023-10-29 21:00:00,16.8,71.2,1
2023-10-29 22:00:00,23.5,33.0,0
2023-10-29 23:00:00,24.5,24.1,0
2023-10-30 00:00:00,19.6,60.6,1
2023-10-30 01:00:00,22.3,64.2,1
2023-10-30 02:00:00,23.2,12.9,0
2023-10-30 03:00:00,16.1,24.1,0
2023-10-30 04:00:00,26.3,44.1,0
2023-10-30 05:00:00,17.7,48.9,0
2023-10-30 06:00:00,27.3,19.3,0
2023-10-30 07:00:00,26.3,49.0,0
2023-10-30 08:00:00,29.9,12.7,1
2023-10-30 09:00:00,15.5,15.4,0
2023-10-30 10:00:00,15.3,56.4,0
2023-10-30 11:00:00,16.2,69.9,1
2023-10-30 12:00:00,25.5,11.2,0
2023-10-30 13:00:00,26.8,55.1,0
2023-10-30 14:00:00,19.8,41.6,0
2023-10-30 15:00:00,22.5,28.6,0
2023-10-30 16:00:00,21.0,76.5,1
2023-10-30 17:00:00,18.5,46.3,0
2023-10-30 18:00:00,28.2,72.5,1
2023-10-30 19:00:00,27.0,12.8,0
2023-10-30 20:00:00,25.6,72.4,1
2023-10-30 21:00:00,15.3,37.0,0
2023-10-30 22:00:00,24.5,78.5,1
2023-10-30 23:00:00,19.9,11.0,0
2023-10-31 00:00:00,25.2,62.3,1
2023-10-31 01:00:00,23.9,13.1,0
2023-10-31 02:00:00,27.3,23.5,0
2023-10-31 03:00:00,23.0,72.4,1
2023-10-31 04:00:00,29.9,43.8,1
2023-10-31 05:00:00,26.0,61.1,1
2023-10-31 06:00:00,22.4,59.6,0
2023-10-31 07:00:00,28.2,11.0,1
2023-10-31 08:00:00,15.5,12.5,0
2023-10-31 09:00:00,23.5,46.2,0
2023-10-31 10:00:00,24.2,33.6,0
2023-10-31 11:00:00,22.8,64.6,1
2023-10-31 12:00:00,20.1,73.4,1
2023-10-31 13:00:00,23.1,19.7,0
2023-10-31 14:00:00,27.5,77.0,1
2023-10-31 15:00:00,20.7,29.2,0
2023-10-31 16:00:00,17.9,76.5,1
2023-10-31 17:00:00,18.4,47.7,0
2023-10-31 18:00:00,29.8,72.0,1
2023-10-31 19:00:00,29.7,73.5,1
2023-10-31 20:00:00,20.1,70.2,1
2023-10-31 21:00:00,17.4,53.4,0
2023-10-31 22:00:00,27.8,65.7,1
2023-10-31 23:00:00,25.4,25.9,0
2023-11-01 00:00:00,17.3,72.2,1
2023-11-01 01:00:00,26.6,58.0,0
2023-11-01 02:00:00,17.6,60.7,1
2023-11-01 03:00:00,29.1,64.5,1
2023-11-01 04:00:00,20.5,75.4,1
2023-11-01 05:00:00,27.6,65.4,1
2023-11-01 06:00:00,17.3,73.1,1
2023-11-01 07:00:00,30.0,50.1,1
2023-11-01 08:00:00,29.6,59.4,1
2023-11-01 09:00:00,28.8,68.6,1
2023-11-01 10:00:00,21.4,20.4,0
2023-11-01 11:00:00,26.8,19.4,0
2023-11-01 12:00:00,28.1,74.0,1
2023-11-01 13:00:00,20.3,36.4,0
2023-11-01 14:00:00,15.6,72.1,1
2023-11-01 15:00:00,28.3,20.4,1
2023-11-01 16:00:00,18.3,34.1,0
2023-11-01 17:00:00,18.2,52.0,0
2023-11-01 18:00:00,26.0,22.6,0
2023-11-01 19:00:00,19.4,58.9,0
2023-11-01 20:00:00,18.0,69.7,1
2023-11-01 21:00:00,24.9,29.0,0
2023-11-01 22:00:00,23.7,77.6,1
2023-11-01 23:00:00,29.1,61.0,1
2023-11-02 00:00:00,18.6,63.1,1
2023-11-02 01:00:00,17.0,50.9,0
2023-11-02 02:00:00,24.7,33.5,0
2023-11-02 03:00:00,22.8,17.2,0
2023-11-02 04:00:00,15.1,71.4,1
2023-11-02 05:00:00,21.4,29.0,0
2023-11-02 06:00:00,29.2,40.8,1
2023-11-02 07:00:00,24.0,57.6,0
2023-11-02 08:00:00,17.6,12.7,0
2023-11-02 09:00:00,18.2,42.1,0
2023-11-02 10:00:00,23.0,21.0,0
2023-11-02 11:00:00,25.4,64.7,1
2023-11-02 12:00:00,24.8,24.7,0
2023-11-02 13:00:00,19.4,60.0,1
2023-11-02 14:00:00,25.7,56.3,0
2023-11-02 15:00:00,17.8,39.9,0
2023-11-02 16:00:00,26.9,29.2,0
2023-11-02 17:00:00,26.1,62.5,1
2023-11-02 18:00:00,25.0,63.8,1
2023-11-02 19:00:00,18.5,61.5,1
2023-11-02 20:00:00,29.3,12.5,1
2023-11-02 21:00:00,16.8,37.7,0
2023-11-02 22:00:00,15.1,78.4,1
2023-11-02 23:00:00,27.8,17.4,0
2023-11-03 00:00:00,23.1,37.3,0
2023-11-03 01:00:00,16.8,17.2,0
2023-11-03 02:00:00,23.1,17.0,0
2023-11-03 03:00:00,21.5,26.5,0
2023-11-03 04:00:00,18.5,43.8,0
2023-11-03 05:00:00,16.4,38.3,0
2023-11-03 06:00:00,20.9,22.8,0
2023-11-03 07:00:00,21.8,66.1,1
2023-11-03 08:00:00,28.5,21.7,1
2023-11-03 09:00:00,26.6,27.8,0
2023-11-03 10:00:00,24.7,78.3,1
2023-11-03 11:00:00,28.7,10.2,1
2023-11-03 12:00:00,28.3,27.8,1
2023-11-03 13:00:00,21.2,74.9,1
2023-11-03 14:00:00,21.0,66.9,1
2023-11-03 15:00:00,17.8,65.2,1
2023-11-03 16:00:00,18.7,78.5,1
2023-11-03 17:00:00,23.3,15.3,0
2023-11-03 18:00:00,25.8,22.8,0
2023-11-03 19:00:00,20.6,11.2,0
2023-11-03 20:00:00,27.1,25.3,0
2023-11-03 21:00:00,27.7,35.1,0
2023-11-03 22:00:00,25.8,15.5,0
2023-11-03 23:00:00,20.8,20.8,0
2023-11-04 00:00:00,17.4,25.8,0
2023-11-04 01:00:00,17.5,72.1,1
2023-11-04 02:00:00,21.6,58.9,0
2023-11-04 03:00:00,23.3,34.5,0
2023-11-04 04:00:00,25.1,75.4,1
2023-11-04 05:00:00,27.3,71.0,1
2023-11-04 06:00:00,24.5,34.7,0
2023-11-04 07:00:00,25.7,69.5,1
2023-11-04 08:00:00,29.1,70.8,1
2023-11-04 09:00:00,21.2,59.8,0
2023-11-04 10:00:00,27.6,62.4,1
2023-11-04 11:00:00,18.2,40.4,0
2023-11-04 12:00:00,16.6,32.8,0
2023-11-04 13:00:00,28.9,42.4,1
2023-11-04 14:00:00,19.5,62.2,1
2023-11-04 15:00:00,19.7,41.8,0
2023-11-04 16:00:00,18.5,63.0,1
2023-11-04 17:00:00,21.5,47.1,0
2023-11-04 18:00:00,25.7,63.7,1
2023-11-04 19:00:00,28.0,31.2,1
2023-11-04 20:00:00,26.4,23.9,0
2023-11-04 21:00:00,17.7,50.6,0
2023-11-04 22:00:00,18.4,15.1,0
2023-11-04 23:00:00,28.4,63.5,1
2023-11-05 00:00:00,24.6,51.0,0
2023-11-05 01:00:00,16.4,15.4,0
2023-11-05 02:00:00,26.1,23.2,0
2023-11-05 03:00:00,17.8,52.6,0
2023-11-05 04:00:00,27.2,29.5,0
2023-11-05 05:00:00,19.8,18.8,0
2023-11-05 06:00:00,20.7,19.8,0
2023-11-05 07:00:00,15.1,20.7,0
2023-11-05 08:00:00,29.3,61.8,1
2023-11-05 09:00:00,22.2,56.0,0
2023-11-05 10:00:00,16.5,12.6,0
2023-11-05 11:00:00,18.6,26.9,0
2023-11-05 12:00:00,16.9,17.2,0
2023-11-05 13:00:00,17.9,79.9,1
2023-11-05 14:00:00,26.6,28.9,0
2023-11-05 15:00:00,18.9,45.6,0
2023-11-05 16:00:00,19.0,52.7,0
2023-11-05 17:00:00,25.4,19.8,0
2023-11-05 18:00:00,15.7,35.3,0
2023-11-05 19:00:00,15.6,71.6,1
2023-11-05 20:00:00,17.6,67.8,1
2023-11-05 21:00:00,26.1,33.5,0
2023-11-05 22:00:00,27.3,48.9,0
2023-11-05 23:00:00,18.1,61.2,1
2023-11-06 00:00:00,24.9,66.5,1
2023-11-06 01:00:00,25.3,17.2,0
2023-11-06 02:00:00,22.9,71.6,1
2023-11-06 03:00:00,19.3,48.6,0
2023-11-06 04:00:00,23.5,52.2,0
2023-11-06 05:00:00,29.5,19.1,1
2023-11-06 06:00:00,22.4,26.6,0
2023-11-06 07:00:00,28.2,48.5,1
2023-11-06 08:00:00,21.2,74.7,1
2023-11-06 09:00:00,27.2,68.3,1
2023-11-06 10:00:00,25.3,18.8,0
2023-11-06 11:00:00,17.7,39.6,0
2023-11-06 12:00:00,24.4,42.1,0
2023-11-06 13:00:00,20.6,53.9,0
2023-11-06 14:00:00,23.1,67.4,1
2023-11-06 15:00:00,24.9,67.0,1
2023-11-06 16:00:00,26.9,48.1,0
2023-11-06 17:00:00,29.5,35.3,1
2023-11-06 18:00:00,17.4,29.0,0
2023-11-06 19:00:00,15.4,73.5,1
2023-11-06 20:00:00,25.0,28.8,0
2023-11-06 21:00:00,19.0,52.4,0
2023-11-06 22:00:00,20.6,60.2,1
2023-11-06 23:00:00,17.7,79.8,1
2023-11-07 00:00:00,27.0,60.4,1
2023-11-07 01:00:00,22.7,69.3,1
2023-11-07 02:00:00,18.7,61.4,1
2023-11-07 03:00:00,24.6,69.9,1
2023-11-07 04:00:00,19.5,50.9,0
2023-11-07 05:00:00,15.7,57.0,0
2023-11-07 06:00:00,19.2,70.1,1
2023-11-07 07:00:00,20.5,62.3,1
2023-11-07 08:00:00,30.0,10.6,1
2023-11-07 09:00:00,21.5,53.0,0
2023-11-07 10:00:00,16.2,66.6,1
2023-11-07 11:00:00,27.4,30.5,0
2023-11-07 12:00:00,29.1,77.2,1
2023-11-07 13:00:00,25.4,56.9,0
2023-11-07 14:00:00,17.8,17.5,0
2023-11-07 15:00:00,24.6,40.6,0
2023-11-07 16:00:00,16.6,39.3,0
2023-11-07 17:00:00,22.1,29.1,0
2023-11-07 18:00:00,16.6,61.6,1
2023-11-07 19:00:00,22.2,44.9,0
2023-11-07 20:00:00,28.4,77.7,1
2023-11-07 21:00:00,21.3,37.2,0
2023-11-07 22:00:00,26.5,42.1,0
2023-11-07 23:00:00,26.2,77.5,1
2023-11-08 00:00:00,26.2,77.0,1
2023-11-08 01:00:00,21.1,32.2,0
2023-11-08 02:00:00,16.6,38.2,0
2023-11-08 03:00:00,23.7,75.3,1
2023-11-08 04:00:00,21.5,29.8,0
2023-11-08 05:00:00,20.3,28.0,0
2023-11-08 06:00:00,26.4,73.6,1
2023-11-08 07:00:00,18.5,36.3,0
2023-11-08 08:00:00,19.0,29.8,0
2023-11-08 09:00:00,25.5,35.6,0
2023-11-08 10:00:00,17.1,26.9,0
2023-11-08 11:00:00,24.8,28.1,0
2023-11-08 12:00:00,22.0,46.3,0
2023-11-08 13:00:00,18.7,63.8,1
2023-11-08 14:00:00,25.4,73.5,1
2023-11-08 15:00:00,15.6,21.4,0
2023-11-08 16:00:00,29.5,41.5,1
2023-11-08 17:00:00,27.3,46.7,0
2023-11-08 18:00:00,29.2,65.1,1
2023-11-08 19:00:00,27.2,34.8,0
2023-11-08 20:00:00,25.5,44.4,0
2023-11-08 21:00:00,18.1,57.9,0
2023-11-08 22:00:00,27.7,58.5,0
2023-11-08 23:00:00,23.6,11.7,0
2023-11-09 00:00:00,23.6,43.8,0
2023-11-09 01:00:00,23.5,27.8,0
2023-11-09 02:00:00,18.7,57.4,0
2023-11-09 03:00:00,18.0,24.3,0
2023-11-09 04:00:00,15.3,29.0,0
2023-11-09 05:00:00,18.6,10.8,0
2023-11-09 06:00:00,16.4,75.5,1
2023-11-09 07:00:00,24.6,60.3,1
2023-11-09 08:00:00,23.8,43.1,0
2023-11-09 09:00:00,20.1,11.9,0
2023-11-09 10:00:00,26.4,77.1,1
2023-11-09 11:00:00,27.8,55.1,0
2023-11-09 12:00:00,22.1,32.1,0
2023-11-09 13:00:00,27.6,59.4,0
2023-11-09 14:00:00,24.4,14.6,0
2023-11-09 15:00:00,29.7,27.8,1
2023-11-09 16:00:00,19.0,74.6,1
2023-11-09 17:00:00,17.2,62.3,1
2023-11-09 18:00:00,23.8,30.5,0
2023-11-09 19:00:00,25.3,16.4,0
2023-11-09 20:00:00,23.1,65.4,1
2023-11-09 21:00:00,25.6,18.7,0
2023-11-09 22:00:00,25.2,22.2,0
2023-11-09 23:00:00,26.3,33.5,0
2023-11-10 00:00:00,16.3,13.0,0
2023-11-10 01:00:00,22.5,25.0,0
2023-11-10 02:00:00,28.3,24.9,1
2023-11-10 03:00:00,25.7,38.8,0
2023-11-10 04:00:00,15.3,66.2,1
2023-11-10 05:00:00,26.5,43.3,0
2023-11-10 06:00:00,24.4,45.8,0
2023-11-10 07:00:00,24.5,40.4,0
2023-11-10 08:00:00,29.9,76.0,1
2023-11-10 09:00:00,16.4,57.6,0
2023-11-10 10:00:00,27.3,11.4,0
2023-11-10 11:00:00,17.5,24.2,0
2023-11-10 12:00:00,18.0,44.4,0
2023-11-10 13:00:00,24.2,71.2,1
2023-11-10 14:00:00,23.7,34.7,0
2023-11-10 15:00:00,18.0,38.5,0
2023-11-10 16:00:00,26.5,50.0,0
2023-11-10 17:00:00,16.2,59.8,0
2023-11-10 18:00:00,17.2,68.9,1
2023-11-10 19:00:00,20.1,67.6,1
2023-11-10 20:00:00,24.6,36.5,0
2023-11-10 21:00:00,26.3,60.8,1
2023-11-10 22:00:00,19.0,42.2,0
2023-11-10 23:00:00,16.8,25.7,0
2023-11-11 00:00:00,21.9,26.2,0
2023-11-11 01:00:00,25.3,65.9,1
2023-11-11 02:00:00,25.6,72.2,1
2023-11-11 03:00:00,18.3,71.5,1
2023-11-11 04:00:00,15.7,57.0,0
2023-11-11 05:00:00,25.0,25.6,0
2023-11-11 06:00:00,26.5,27.2,0
2023-11-11 07:00:00,20.6,38.1,0
2023-11-11 08:00:00,20.5,74.3,1
2023-11-11 09:00:00,21.9,18.0,0
2023-11-11 10:00:00,22.7,20.3,0
2023-11-11 11:00:00,26.4,66.1,1
2023-11-11 12:00:00,21.8,54.9,0
2023-11-11 13:00:00,29.9,23.1,1
2023-11-11 14:00:00,25.6,51.4,0
2023-11-11 15:00:00,29.5,46.1,1
2023-11-11 16:00:00,30.0,34.0,1
2023-11-11 17:00:00,25.8,53.2,0
2023-11-11 18:00:00,24.1,61.9,1
2023-11-11 19:00:00,21.5,34.2,0
2023-11-11 20:00:00,21.5,40.3,0
2023-11-11 21:00:00,26.5,12.9,0
2023-11-11 22:00:00,21.2,48.4,0
2023-11-11 23:00:00,21.4,67.1,1
2023-11-12 00:00:00,27.7,37.0,0
2023-11-12 01:00:00,15.3,25.4,0
2023-11-12 02:00:00,28.3,54.7,1
2023-11-12 03:00:00,24.6,24.6,0
2023-11-12 04:00:00,17.0,11.9,0
2023-11-12 05:00:00,29.7,37.2,1
2023-11-12 06:00:00,27.9,19.2,0
2023-11-12 07:00:00,20.6,74.6,1
2023-11-12 08:00:00,29.4,30.4,1
2023-11-12 09:00:00,19.4,39.3,0
2023-11-12 10:00:00,25.2,26.0,0
2023-11-12 11:00:00,20.8,27.3,0
2023-11-12 12:00:00,20.1,70.4,1
2023-11-12 13:00:00,29.7,51.9,1
2023-11-12 14:00:00,19.2,63.2,1
2023-11-12 15:00:00,17.2,30.5,0
2023-11-12 16:00:00,17.1,24.5,0
2023-11-12 17:00:00,26.2,20.3,0
2023-11-12 18:00:00,18.6,54.6,0
2023-11-12 19:00:00,24.4,79.6,1
2023-11-12 20:00:00,27.4,27.0,0
2023-11-12 21:00:00,15.9,74.9,1
2023-11-12 22:00:00,28.3,28.8,1
2023-11-12 23:00:00,29.0,73.8,1
2023-11-13 00:00:00,21.0,80.0,1
2023-11-13 01:00:00,23.8,46.9,0
2023-11-13 02:00:00,25.4,27.0,0
2023-11-13 03:00:00,22.5,29.6,0
2023-11-13 04:00:00,27.8,23.6,0
2023-11-13 05:00:00,17.7,20.4,0
2023-11-13 06:00:00,21.0,38.6,0
2023-11-13 07:00:00,15.6,11.9,0
2023-11-13 08:00:00,27.6,60.5,1
2023-11-13 09:00:00,23.7,21.3,0
2023-11-13 10:00:00,27.6,48.6,0
2023-11-13 11:00:00,26.5,55.1,0
2023-11-13 12:00:00,29.4,32.2,1
2023-11-13 13:00:00,25.0,24.5,0
2023-11-13 14:00:00,19.9,79.9,1
2023-11-13 15:00:00,17.8,40.1,0
2023-11-13 16:00:00,25.8,30.7,0
2023-11-13 17:00:00,24.8,67.6,1
2023-11-13 18:00:00,16.9,64.4,1
2023-11-13 19:00:00,30.0,79.6,1
2023-11-13 20:00:00,16.5,77.8,1
2023-11-13 21:00:00,28.8,49.9,1
2023-11-13 22:00:00,25.5,13.5,0
2023-11-13 23:00:00,29.1,35.7,1
2023-11-14 00:00:00,18.2,41.2,0
2023-11-14 01:00:00,29.7,50.3,1
2023-11-14 02:00:00,17.2,70.3,1
2023-11-14 03:00:00,28.3,45.3,1
2023-11-14 04:00:00,28.5,36.9,1
2023-11-14 05:00:00,26.3,41.3,0
2023-11-14 06:00:00,17.4,57.3,0
2023-11-14 07:00:00,25.2,42.0,0
2023-11-14 08:00:00,27.4,20.6,0
2023-11-14 09:00:00,22.8,66.3,1
2023-11-14 10:00:00,20.5,22.4,0
2023-11-14 11:00:00,28.1,35.6,1
2023-11-14 12:00:00,16.0,68.0,1
2023-11-14 13:00:00,23.8,32.6,0
2023-11-14 14:00:00,19.3,69.5,1
2023-11-14 15:00:00,18.5,55.5,0
2023-11-14 16:00:00,17.0,31.8,0
2023-11-14 17:00:00,24.0,74.9,1
2023-11-14 18:00:00,23.5,51.6,0
2023-11-14 19:00:00,21.0,21.6,0
2023-11-14 20:00:00,20.9,79.7,1
2023-11-14 21:00:00,19.8,42.2,0
2023-11-14 22:00:00,18.0,13.4,0
2023-11-14 23:00:00,17.3,27.4,0
2023-11-15 00:00:00,29.7,43.2,1
2023-11-15 01:00:00,19.5,70.1,1
2023-11-15 02:00:00,27.9,51.3,0
2023-11-15 03:00:00,15.6,75.5,1
2023-11-15 04:00:00,23.1,57.5,0
2023-11-15 05:00:00,29.0,45.2,1
2023-11-15 06:00:00,16.8,47.2,0
2023-11-15 07:00:00,24.3,73.4,1
2023-11-15 08:00:00,24.3,28.0,0
2023-11-15 09:00:00,26.2,54.9,0
2023-11-15 10:00:00,24.6,34.9,0
2023-11-15 11:00:00,15.6,27.7,0
2023-11-15 12:00:00,26.5,68.6,1
2023-11-15 13:00:00,26.5,18.8,0
2023-11-15 14:00:00,23.3,47.6,0
2023-11-15 15:00:00,25.2,50.3,0
2023-11-15 16:00:00,23.4,22.7,0
2023-11-15 17:00:00,24.5,48.2,0
2023-11-15 18:00:00,24.7,44.9,0
2023-11-15 19:00:00,15.9,20.7,0
2023-11-15 20:00:00,29.8,35.2,1
